Year,Season,Cruise,CC Line,CC Station,SB#,D/O?,Date,Hour,Quality,Sarah's scale (amt of background),Types of Background,Detections?,Spp. Detected,Blue B,Blue D,Fin 20Hz Singular,Fin 20Hz Song,Fin C.C.,Fin H.C.,Humpback Song,Humpback Non-song,Start/End,Hour spans,Comments,Scan Method,Time window,Top freq,Low Freq,FFT Length,Overlap
2008,Winter,CC0801,83,55,SB12,OMNI,1/16/08,23:00:00,Medium,lots,"1,2,A",No,,0,0,0,0,0,0,0,0,ends 23:59:00,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,41,SB13,OMNI,1/18/08,23:00:00,Medium,lots,"1,2,3,A",No,,0,0,0,0,0,0,0,0,starts 23:40:03,2,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,41,SB13,OMNI,1/19/08,0:00:00,Poor,lots to tons,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,41,SB13,OMNI,1/19/08,1:00:00,Medium,lots to tons,"1,2,3,A",No,,0,0,0,0,0,0,0,0,ends 1:59:00,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,80,55,SB14,OMNI,1/19/08,14:00:00,Medium,lots,"1,2,A",No,,0,0,0,0,0,0,0,0,starts 14:49:05,2,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,80,55,SB14,OMNI,1/19/08,15:00:00,Medium,bit to lots,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,80,55,SB14,OMNI,1/19/08,16:00:00,Poor,lots to tons,"1,2,3,A,B",Yes,"Fin, Humpback",0,0,0,0,0,1,1,0,,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,80,55,SB14,OMNI,1/19/08,17:00:00,Medium,lots,"1,2,3,A",No,,0,0,0,0,0,0,0,0,ends 17:09:00,1,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,80,60,SB15,OMNI,1/19/08,19:00:00,Medium,lots,"1,2,3,A",No,,0,0,0,0,0,0,0,0,starts 19:24:58,4,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,80,60,SB15,OMNI,1/19/08,20:00:00,Medium,lots to tons,"1,2,3,A",No,,0,0,0,0,0,0,0,0,ends 20:26:00,3,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,87,70,SB16,OMNI,1/20/08,15:00:00,High,bit to lots,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,starts 15:19:15,5,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,87,70,SB16,OMNI,1/20/08,16:00:00,Medium,bit to lots,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,ends 16:59:00,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,87,80,SB17,OMNI,1/20/08,22:00:00,Medium,lots to tons,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,starts 22:22:22,4,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,87,80,SB17,OMNI,1/20/08,23:00:00,High,bit to lots,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,87,80,SB17,OMNI,1/21/08,0:00:00,High,bit,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,ends 0:19:00,2,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,87,110,SB18,OMNI,1/21/08,16:00:00,Poor,tons,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,starts 16:32:56,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,87,110,SB18,OMNI,1/21/08,17:00:00,Poor,tons,"1,2,A",No,,0,0,0,0,0,0,0,0,,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,87,110,SB18,OMNI,1/21/08,18:00:00,Poor,tons,"1,2,A",No,,0,0,0,0,0,0,0,0,ends 18:49:00,5,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,110,SB19,OMNI,1/21/08,23:00:00,Poor,tons,"1,2,A",adhoc only,,0,0,0,0,0,0,0,0,starts 23:46:58,2,adhoc Humpback song; static takes over 7min 48sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,110,SB19,OMNI,1/22/08,0:00:00,Poor,lots to tons,"1,2,3,A",No,,0,0,0,0,0,0,0,0,,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,110,SB19,OMNI,1/22/08,1:00:00,Poor,lots to tons,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,ends 1:29:00,3,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,80,SB20,OMNI,1/22/08,18:00:00,High,bit,"1,2,3,A,B",Yes,"Fin, Humpback",0,0,0,1,0,0,1,0,starts 18:18:43,5,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,80,SB20,OMNI,1/22/08,19:00:00,High,bit to lots,"1,2,3,A",Yes,"Fin, Humpback",0,0,0,1,0,0,1,0,,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,80,SB20,OMNI,1/22/08,20:00:00,High,bit,"1,2,3,A",Yes,"Fin, Humpback",0,0,0,1,0,0,1,0,ends 20:09:00,1,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,70,SB21,OMNI,1/23/08,0:00:00,Poor,tons,"1,2,A",No,,0,0,0,0,0,0,0,0,starts 0:22:18,4,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,70,SB21,OMNI,1/23/08,1:00:00,Medium,lots,"1,2,A",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,83,70,SB21,OMNI,1/23/08,2:00:00,Poor,tons,"1,2,A",No,,0,0,0,0,0,0,0,0,ends 2:09:00,1,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,80,90,SB22,OMNI,1/23/08,22:00:00,High,bit to lots,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,starts 22:07:59,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,80,90,SB22,OMNI,1/23/08,23:00:00,High,bit,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,80,90,SB22,OMNI,1/24/08,0:00:00,High,bit,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,ends 0:39:00,4,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,77,90,SB23,OMNI,1/24/08,17:00:00,High,bit,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,starts 17:35:17,3,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,77,90,SB23,OMNI,1/24/08,18:00:00,High,bit to lots,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,ends 18:39:00,4,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,77,80,SB24,OMNI,1/25/08,0:00:00,High,bit to lots,"1,2,3,A,B",Yes,Humpback,0,0,0,0,0,0,1,0,starts 0:03:27,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2008,Winter,CC0801,77,80,SB24,OMNI,1/25/08,1:00:00,High,bit,"1,2,3,A",Yes,Humpback,0,0,0,0,0,0,1,0,ends 1:59:00,6,static takes over 7min 48sec into each 10min file ,"wav files, cts",60s,500Hz,0Hz,3000,98%
2007,Fall,CC0711,93,30,SB01,OMNI,11/3/07,15:00:00,Medium,bit to lots,"1,2,3,A,B",Yes,"Blue, Fin",1,1,0,1,0,0,0,0,starts 15:48:35,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,30,SB01,OMNI,11/3/07,16:00:00,Medium**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,1,0,1,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,30,SB01,OMNI,11/3/07,17:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,30,SB01,OMNI,11/3/07,18:00:00,Medium,bit to lots,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,ends 18:11:00,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,35,SB02,OMNI,11/3/07,20:00:00,Medium**,lots**,"1,2,3,A,B",adhoc only,,0,0,0,0,0,0,0,0,starts 20:33:56,3,adhoc Blue B and Fin 20Hz Singular; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,35,SB02,OMNI,11/3/07,21:00:00,Medium**,lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,1,0,1,0,1,0,0,,7,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,35,SB02,OMNI,11/3/07,22:00:00,Medium**,lots to tons**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,35,SB02,OMNI,11/3/07,23:00:00,Medium,lots to tons ,"1,2,3,A,B",Yes,"Blue, Fin, Humpback",1,0,1,0,0,0,1,0,ends 23:14:00,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,55,SB03,OMNI,11/4/07,15:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Fin,0,0,0,1,0,0,0,0,starts 15:38:47,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,55,SB03,OMNI,11/4/07,16:00:00,Poor,lots to tons,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,1,0,0,,4,break 16:24:00 to 16:52:16; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,55,SB03,OMNI,11/4/07,17:00:00,High,bit,"1,2,3,B",Yes,Fin,0,0,0,1,0,0,0,0,ends 17:02:28,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,60,SB04,OMNI,11/4/07,21:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,starts 21:13:46,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,60,SB04,OMNI,11/4/07,22:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,60,SB04,OMNI,11/4/07,23:00:00,Medium,bit to lots,"1,2,3,B",No,,0,0,0,0,0,0,0,0,ends 23:07:55,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,90,SB05,OMNI,11/5/07,17:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 17:02:47,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,90,SB05,OMNI,11/5/07,18:00:00,High**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,90,SB05,OMNI,11/5/07,19:00:00,Medium,bit to lots,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,ends 19:18:00,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,100,SB06,OMNI,11/5/07,23:00:00,Medium**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 23:28:22,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,100,SB06,OMNI,11/6/07,0:00:00,Medium**,lots**,"1,2,3,A,B",Yes,"Blue, Fin",0,1,0,1,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,93,100,SB06,OMNI,11/6/07,1:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Fin,0,0,1,0,0,0,0,0,ends 1:29:00,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,120,SB07,OMNI,11/6/07,18:00:00,Medium**,lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 18:27:03,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,120,SB07,OMNI,11/6/07,19:00:00,Medium**,lots**,"1,2,3,A,B",adhoc only,,0,0,0,0,0,0,0,0,,6,adhoc Blue D; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,120,SB07,OMNI,11/6/07,20:00:00,Poor,lots to tons,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,120,SB07,OMNI,11/6/07,21:00:00,Poor,tons,"1,2,A,B",No,,0,0,0,0,0,0,0,0,ends 21:17:00,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,80,SB08,OMNI,11/7/07,22:00:00,Medium**,bit to lots**,"1,2,3,A ",No,,0,0,0,0,0,0,0,0,starts 22:40:52,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,80,SB08,OMNI,11/7/07,23:00:00,Medium**,bit to lots**,"1,2,A,B",Yes,Blue,0,1,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,80,SB08,OMNI,11/8/07,0:00:00,Poor,lots to tons,"1,2,A,B",Yes,Blue,0,1,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,80,SB08,OMNI,11/8/07,1:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",0,1,1,0,0,0,0,0,ends 1:39:00,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,53,SB09,OMNI,11/8/07,17:00:00,High,bit,"1,2,3,B",Yes,"Blue, Fin",1,0,1,0,0,1,0,0,starts 17:56:19,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,53,SB09,OMNI,11/8/07,18:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,1,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,53,SB09,OMNI,11/8/07,19:00:00,High**,bit**,"1,2,3,A,B",Yes,Fin,0,0,0,1,1,1,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,53,SB09,OMNI,11/8/07,20:00:00,High**,bit**,"1,2,3,A,B",Yes,Fin,0,0,0,1,1,0,0,0,ends 20:28:00,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,45,SB10,OMNI,11/8/07,23:00:00,Poor,lots to tons,"1,2,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,starts 23:40:03,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,45,SB10,OMNI,11/9/07,0:00:00,Poor,lots to tons,"1,2,3,A,B",Yes,"Blue, Fin",1,1,0,1,0,1,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,45,SB10,OMNI,11/9/07,1:00:00,Medium**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,1,0,0,0,ends 1:29:00,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,30,SB11,OMNI,11/9/07,16:00:00,Poor,tons,"1,2,B",Yes,"Blue, Fin",1,1,0,1,0,0,0,0,starts 16:51:40,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,30,SB11,OMNI,11/9/07,17:00:00,Poor,lots to tons,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,30,SB11,OMNI,11/9/07,18:00:00,Poor,lots to tons,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,90,30,SB11,OMNI,11/9/07,19:00:00,Medium**,lots to tons**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,ends 19:49:00,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,50,SB12,OMNI,11/10/07,16:00:00,High**,bit**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,starts 16:14:26,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,50,SB12,OMNI,11/10/07,17:00:00,High**,bit to lots**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,50,SB12,OMNI,11/10/07,18:00:00,High,bit to lots,"1,2,3,B",No,,0,0,0,0,0,0,0,0,ends 18:05:08,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,55,SB13,OMNI,11/10/07,19:00:00,High,bit to lots,"1,2,3,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,starts 19:58:21,1,,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,55,SB13,OMNI,11/10/07,20:00:00,High**,bit**,"1,2,3,A,B",Yes,"Blue, Fin, Humpback",1,0,0,1,0,1,1,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,55,SB13,OMNI,11/10/07,21:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,1,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,55,SB13,OMNI,11/10/07,22:00:00,Medium**,lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,1,0,0,ends 22:29:00,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,60,SB14,OMNI,11/11/07,0:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,starts 0:33:17,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,60,SB14,OMNI,11/11/07,1:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Fin,0,0,1,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,60,SB14,OMNI,11/11/07,2:00:00,Poor,lots to tons,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,ends 2:29:00,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,90,SB15,OMNI,11/11/07,18:00:00,Poor,lots to tons,"1,2",No,,0,0,0,0,0,0,0,0,starts 18:50:06,1,looks broken,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,90,SB15,OMNI,11/11/07,19:00:00,Poor,lots to tons,"1,2,A,B",No,,0,0,0,0,0,0,0,0,,6,break 19:09:00 to 19:18:17; looks broken; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,90,SB15,OMNI,11/11/07,20:00:00,Poor,lots to tons,"1,2,A,B",No,,0,0,0,0,0,0,0,0,,6,looks broken; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,87,90,SB15,OMNI,11/11/07,21:00:00,Poor,tons,"1,2,A,B",No,,0,0,0,0,0,0,0,0,ends 21:19:00,2,looks broken; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,110,SB16,OMNI,11/12/07,16:00:00,Medium**,lots**,"1,2,3,A,B",adhoc only,,0,0,0,0,0,0,0,0,starts 16:04:19,6,adhoc Humpback song; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,110,SB16,OMNI,11/12/07,17:00:00,Medium**,lots**,"1,2,3,A,B",adhoc only,,0,0,0,0,0,0,0,0,,6,adhoc Blue D; static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,110,SB16,OMNI,11/12/07,18:00:00,High**,bit**,"1,2,3,A,B",No,,0,0,0,0,0,0,0,0,ends 18:29:00,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,100,SB17,OMNI,11/12/07,23:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Blue,0,1,0,0,0,0,0,0,starts 23:26:52,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,100,SB17,OMNI,11/13/07,0:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,100,SB17,OMNI,11/13/07,1:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,ends 1:49:00,5,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,70,SB18,OMNI,11/13/07,20:00:00,Medium**,lots**,"1,2,3,A,B",Yes,"Blue, Fin",0,1,0,1,0,0,0,0,starts 20:29:25,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,70,SB18,OMNI,11/13/07,21:00:00,Medium**,lots to tons**,"1,2,3,A,B",Yes,Fin,0,0,0,1,0,1,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,70,SB18,OMNI,11/13/07,22:00:00,Medium**,lots**,"1,2,3,A",Yes,Fin,0,0,0,1,0,0,0,0,ends 22:39:00,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,42,SB19,OMNI,11/14/07,18:00:00,Medium**,lots to tons**,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,starts 18:00:00,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,83,42,SB19,OMNI,11/14/07,19:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Blue,1,0,0,0,0,0,0,0,ends 19:29:00,3,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,80,55,SB20,OMNI,11/15/07,17:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,starts 17:45:54,2,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,80,55,SB20,OMNI,11/15/07,18:00:00,Medium**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",1,0,0,1,0,0,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,80,55,SB20,OMNI,11/15/07,19:00:00,Medium**,lots**,"1,2,3,A,B",Yes,Fin,0,0,0,1,0,1,0,0,ends 19:39:00,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,80,60,SB21,OMNI,11/15/07,22:00:00,High**,bit to lots**,"1,2,3,A,B",Yes,"Blue, Fin",0,1,0,1,0,0,0,0,starts 22:25:02,4,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
2007,Fall,CC0711,80,60,SB21,OMNI,11/15/07,23:00:00,High**,bit**,"1,2,3,A",Yes,Fin,0,0,0,1,0,1,0,0,,6,static takes over 5min 11sec into each 10min file,"wav files, cts",60s,500Hz,0Hz,1500,98%
