"station","line","Year","Season","cruise","SB.","D.O.","Date","Hour","Quality","Sarah.s.scale..amt.of.background.","Types.of.Background","Detections.","SpeciesName","Blue.B","Blue.D","Fin.20Hz.Singular","Fin.20Hz.Song","Fin.C.C.","Fin.H.C.","Humpback.Song","Humpback.Non.song","Start.End","duration","Comments","Scan.Method","Time.window","Top.freq","Low.Freq","FFT.Length","Overlap","Order.Occ","latitude.","longitude","cruise"
50,93,2010,"Fall","CC1011","SB03","DIFAR","10/29/10","23:00:00","Medium","lots","1,2,3,B","Yes","Blue whale",1,0,0,1,0,1,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC10"
50,93,2010,"Fall","CC1011","SB03","DIFAR","10/29/10","23:00:00","Medium","lots","1,2,3,B","Yes","Fin whale",1,0,0,1,0,1,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC10"
50,93,2010,"Summer","CC1008NH","SB04","DIFAR","8/1/10","0:00:00","High","bit to lots","1,2,3,A,B","Yes","Blue whale",1,0,0,1,0,1,0,0,"starts 0:24:26",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1008"
50,93,2010,"Summer","CC1008NH","SB04","DIFAR","8/1/10","0:00:00","High","bit to lots","1,2,3,A,B","Yes","Fin whale",1,0,0,1,0,1,0,0,"starts 0:24:26",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1008"
50,93,2010,"Fall","CC1011","SB03","DIFAR","10/30/10","0:00:00","High","bit","1,2,3,B","Yes","Blue whale",1,0,0,1,0,1,0,0,"ends 0:21:28",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC10"
50,93,2010,"Fall","CC1011","SB03","DIFAR","10/30/10","0:00:00","High","bit","1,2,3,B","Yes","Fin whale",1,0,0,1,0,1,0,0,"ends 0:21:28",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC10"
50,93,2004,"Fall","CC0411R","SB01","OMNI","11/4/04","0:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Blue whale",1,1,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC041"
50,93,2004,"Fall","CC0411R","SB01","OMNI","11/4/04","1:00:00","Medium**","bit to lots**","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,"ends 1:34:51",4,"adhoc Humpback song; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC041"
50,93,2005,"Spring","CC0504NH","SB07","OMNI","4/16/05","15:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Blue whale",1,1,0,0,0,0,0,0,"ends 15:43:31",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC0504"
50,93,2011,"Summer","CC1108NH","SB47","DIFAR","8/8/11","1:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 1:01:44",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1108"
50,93,2011,"Summer","CC1108NH","SB47","DIFAR","8/8/11","0:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1108"
50,93,2005,"Spring","CC0504NH","SB07","OMNI","4/16/05","14:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Blue whale",0,1,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC0504"
50,93,2005,"Spring","CC0504NH","SB07","OMNI","4/16/05","14:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Humpback whale",0,1,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC0504"
50,93,2008,"Summer","CC0808NH","SB03","OMNI","8/16/08","3:00:00","High","bit to lots","1,2,3,B","Yes","Blue whale",1,1,0,1,0,0,0,0,"ends 3:25:00",4,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC0808"
50,93,2008,"Summer","CC0808NH","SB03","OMNI","8/16/08","3:00:00","High","bit to lots","1,2,3,B","Yes","Fin whale",1,1,0,1,0,0,0,0,"ends 3:25:00",4,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC0808"
50,93,2010,"Summer","CC1008NH","SB04","DIFAR","8/1/10","1:00:00","High","bit to lots","1,2,3,A,B","Yes","Fin whale",0,0,0,1,1,1,1,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1008"
50,93,2010,"Summer","CC1008NH","SB04","DIFAR","8/1/10","1:00:00","High","bit to lots","1,2,3,A,B","Yes","Humpback whale",0,0,0,1,1,1,1,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1008"
50,93,2011,"Spring","CC1104SH","SB05","DIFAR","4/11/11","1:00:00","Medium","bit to lots","1,2,3,A,B","Yes","Fin whale",0,0,0,1,0,0,1,0,"starts 1:00:12",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1104"
50,93,2011,"Spring","CC1104SH","SB05","DIFAR","4/11/11","1:00:00","Medium","bit to lots","1,2,3,A,B","Yes","Humpback whale",0,0,0,1,0,0,1,0,"starts 1:00:12",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1104"
50,93,2007,"Summer","CC0707","SB02","OMNI","6/29/07","22:00:00","High**","bit to lots**","1,2,3,A ","Yes","Blue whale",0,1,0,0,0,1,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC07"
50,93,2007,"Summer","CC0707","SB02","OMNI","6/29/07","22:00:00","High**","bit to lots**","1,2,3,A ","Yes","Fin whale",0,1,0,0,0,1,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC07"
50,93,2011,"Summer","CC1108NH","SB47","DIFAR","8/7/11","23:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 23:23:09",4,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1108"
50,93,2007,"Summer","CC0707","SB02","OMNI","6/29/07","21:00:00","High**","bit**","1,2,3,A,B","Yes","Blue whale",0,1,0,0,0,1,0,0,"starts 21:15:22",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC07"
50,93,2007,"Summer","CC0707","SB02","OMNI","6/29/07","21:00:00","High**","bit**","1,2,3,A,B","Yes","Fin whale",0,1,0,0,0,1,0,0,"starts 21:15:22",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC07"
50,93,2010,"Summer","CC1008NH","SB04","DIFAR","8/1/10","2:00:00","Medium","bit to lots","1,2,3,A,B","Yes","Blue whale",1,1,0,1,0,1,1,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1008"
50,93,2010,"Summer","CC1008NH","SB04","DIFAR","8/1/10","2:00:00","Medium","bit to lots","1,2,3,A,B","Yes","Fin whale",1,1,0,1,0,1,1,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1008"
50,93,2010,"Summer","CC1008NH","SB04","DIFAR","8/1/10","2:00:00","Medium","bit to lots","1,2,3,A,B","Yes","Humpback whale",1,1,0,1,0,1,1,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1008"
50,93,2005,"Winter","CC0501NH","SB03","OMNI","1/5/05","20:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Fin whale",0,0,0,1,0,0,0,0,"starts 20:13:36",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC0501"
50,93,2011,"Summer","CC1108NH","SB08","DIFAR","7/28/11","21:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1108"
50,93,2010,"Summer","CC1008NH","SB04","DIFAR","8/1/10","3:00:00","Poor","tons","1,2,A,B","Yes","Fin whale",0,0,1,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1008"
50,93,2011,"Summer","CC1108NH","SB08","DIFAR","7/28/11","22:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 22:29:41",5,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",9,32.17971,-118.89396,"CC1108"
51,76,2009,"Fall","CC0911NH","SB28","DIFAR","11/22/09","16:00:00","Medium","lots","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,"starts 16:18:38",5,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",74,35.02158,-120.91782,"CC0911"
51,76,2009,"Fall","CC0911NH","SB28","DIFAR","11/22/09","18:00:00","Poor","tons","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 18:37:31",5,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",74,35.02158,-120.91782,"CC0911"
51,76,2009,"Fall","CC0911NH","SB28","DIFAR","11/22/09","17:00:00","Medium","bit to lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",74,35.02158,-120.91782,"CC0911"
51,80,2009,"Winter","CC0901NH","SB23","OMNI","1/20/09","2:00:00","Medium","lots","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0901"
51,80,2010,"Summer","CC1008NH","SB42","DIFAR","8/12/10","22:00:00","High","bit","1,2,A","No",NA,0,0,0,0,0,0,0,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC1008"
51,80,2010,"Summer","CC1008NH","SB42","DIFAR","8/12/10","21:00:00","High","bit to lots","1,2,3,A,B","Yes","Blue whale",1,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC1008"
51,80,2010,"Summer","CC1008NH","SB42","DIFAR","8/12/10","18:00:00","Medium","lots","1,2,3,B","Yes","Fin whale",0,0,0,1,0,0,0,0,"starts 18:43:51",2,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC1008"
51,80,2004,"Fall","CC0411R","SB35","OMNI","11/15/04","13:00:00","High**","bit**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 13:29:59",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC041"
51,80,2010,"Summer","CC1008NH","SB42","DIFAR","8/12/10","23:00:00","High","bit","1,2,A","No",NA,0,0,0,0,0,0,0,0,"ends 23:11:28",2,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC1008"
51,80,2007,"Spring","CC0704","SB27","OMNI","4/13/07","23:00:00","Medium**","lots to tons**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 23:36:35",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC07"
51,80,2007,"Spring","CC0704","SB27","OMNI","4/14/07","0:00:00","Medium**","lots to tons**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC07"
51,80,2010,"Summer","CC1008NH","SB42","DIFAR","8/12/10","19:00:00","Medium","lots","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,NA,8,"adhoc Blue B","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC1008"
51,80,2006,"Spring","CC0604","SB25","OMNI","4/14/06","0:00:00","Medium**","lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 0:15:53",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC06"
51,80,2007,"Spring","CC0704","SB27","OMNI","4/14/07","1:00:00","Medium**","lots**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 1:46:55",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC07"
51,80,2009,"Winter","CC0901NH","SB23","OMNI","1/20/09","3:00:00","Medium","lots","1,2,A","No",NA,0,0,0,0,0,0,0,0,"ends 3:29:00",3,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0901"
51,80,2006,"Summer","CC0607","SB29","DIFAR","7/20/06","22:00:00","Medium","bit to lots","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,"ends 22:19:00",2,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC06"
51,80,2008,"Summer","CC0808NH","SB24","OMNI","8/26/08","19:00:00","Medium","lots","1,2,3,A,B","Yes","Blue whale",1,1,0,0,0,0,0,0,"ends 19:59:00",6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0808"
51,80,2004,"Fall","CC0411R","SB35","OMNI","11/15/04","12:00:00","High**","bit**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC041"
51,80,2010,"Summer","CC1008NH","SB42","DIFAR","8/12/10","20:00:00","High","bit to lots","1,2,3,A,B","Yes","Blue whale",1,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC1008"
51,80,2008,"Summer","CC0808NH","SB24","OMNI","8/26/08","18:00:00","Poor","lots to tons","1,2,3,A,B","Yes",NA,1,0,0,0,0,0,0,0,"starts 18:40:26",2,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0808"
51,80,2009,"Winter","CC0901NH","SB23","OMNI","1/19/09","23:00:00","Medium","lots","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 23:40:49",2,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0901"
51,80,2006,"Spring","CC0604","SB25","OMNI","4/14/06","1:00:00","High**","bit to lots**","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,NA,6,"adhoc Humpback song; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC06"
51,80,2004,"Fall","CC0411R","SB35","OMNI","11/15/04","11:00:00","High**","bit**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,0,1,"starts 11:12:17",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC041"
51,80,2012,"Spring","CC1203SH","SB35","DIFAR","4/2/12","17:00:00","Poor","tons","1,2,3","Yes","Fin whale",0,0,1,0,0,0,0,0,"ends 17:08",1,NA,"wav files, cts","60s","500Hz","0Hz","40000","95%",61,34.45,-120.5239,"CC1203"
51,80,2009,"Fall","CC0911NH","SB21","DIFAR","11/19/09","0:00:00","High","bit to lots","1,2,3","No",NA,0,0,0,0,0,0,0,0,"ends 0:04:58",2,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0911"
51,80,2009,"Winter","CC0901NH","SB23","OMNI","1/20/09","0:00:00","Medium","lots","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,NA,6,"adhoc Humpback song; static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0901"
51,80,2012,"Spring","CC1203SH","SB35","DIFAR","4/2/12","16:00:00","Poor","tons","1,2,3; dark <40Hz","Yes","Fin whale",0,0,1,0,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz","40000","95%",61,34.45,-120.5239,"CC1203"
51,80,2012,"Spring","CC1203SH","SB35","DIFAR","4/2/12","15:00:00","Poor","tons","1,2,3","No",NA,0,0,0,0,0,0,0,0,"starts 15:11:00",3,NA,"wav files, cts","60s","500Hz","0Hz","40000","95%",61,34.45,-120.5239,"CC1203"
51,80,2009,"Fall","CC0911NH","SB21","DIFAR","11/18/09","23:00:00","Medium","lots","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0911"
51,80,2009,"Winter","CC0901NH","SB23","OMNI","1/20/09","1:00:00","Medium","lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0901"
51,80,2006,"Spring","CC0604","SB25","OMNI","4/14/06","2:00:00","High","bit","1,2,3,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 2:08:36",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC06"
51,80,2006,"Summer","CC0607","SB29","DIFAR","7/20/06","21:00:00","High","bit to lots","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,"starts 21:22:10",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC06"
51,80,2009,"Fall","CC0911NH","SB21","DIFAR","11/18/09","22:00:00","Poor","lots to tons","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,"starts 22:37:36",3,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",61,34.45,-120.5239,"CC0911"
51,83,2008,"Winter","CC0801","SB11","OMNI","1/16/08","17:00:00","High","bit","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,"starts 17:21:02",1,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","3000","98%",54,33.87842,-120.13258,"CC08"
51,83,2012,"Winter","CC1202NH","SB31","DIFAR","2/8/12","2:00:00","High","bit","1,2","No",NA,0,0,0,0,0,0,0,0,"ends 2:42",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC1202"
51,83,2008,"Winter","CC0801","SB11","OMNI","1/16/08","19:00:00","Medium","lots","1,2,3,A","adhoc only",NA,0,0,0,0,0,0,0,0,"ends 19:29:00",3,"adhoc Humpback song; static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","3000","98%",54,33.87842,-120.13258,"CC08"
51,83,2008,"Winter","CC0801","SB11","OMNI","1/16/08","18:00:00","Medium","lots","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","3000","98%",54,33.87842,-120.13258,"CC08"
51,83,2012,"Summer","CC1207OS","SB39","DIFAR","7/21/12","14:00:00","Poor","tons","1,2,3 ","No",NA,0,0,0,0,0,0,0,0,"starts 14:06:03",1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",54,33.87842,-120.13258,"CC1207"
51,83,2012,"Summer","CC1207OS","SB39","DIFAR","7/21/12","15:00:00","Poor","tons","1,2,3,A ","Yes","Blue whale",0,1,0,1,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",54,33.87842,-120.13258,"CC1207"
51,83,2008,"Summer","CC0808NH","SB23","OMNI","8/26/08","1:00:00","Medium","lots to tons","1,2,3,A,B","Yes","Blue whale",1,1,0,1,0,0,0,0,NA,6,"starts to get broken staticky at 1:40; static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC0808"
51,83,2008,"Summer","CC0808NH","SB23","OMNI","8/26/08","1:00:00","Medium","lots to tons","1,2,3,A,B","Yes","Fin whale",1,1,0,1,0,0,0,0,NA,6,"starts to get broken staticky at 1:40; static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC0808"
51,83,2012,"Summer","CC1207OS","SB39","DIFAR","7/21/12","16:00:00","Poor","tons","1,2,3,A,B","Yes","Fin whale",0,0,0,1,0,0,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",54,33.87842,-120.13258,"CC1207"
51,83,2010,"Summer","CC1008NH","SB39","DIFAR","8/12/10","2:00:00","High","bit","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,NA,8,"adhoc Fin higher calls","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC1008"
51,83,2008,"Spring","CC0803J","SB21","OMNI","4/5/08","20:00:00","Medium","lots","1,2,3,A","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 20:19:00",2,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","3000","98%",54,33.87842,-120.13258,"CC080"
51,83,2006,"Summer","CC0607","SB27","DIFAR","7/19/06","23:00:00","High","bit","1,2,3,B","Yes","Blue whale",1,1,0,0,0,0,0,0,"ends 23:39:00",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC06"
51,83,2010,"Summer","CC1008NH","SB39","DIFAR","8/12/10","0:00:00","High","bit to lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC1008"
51,83,2007,"Summer","CC0707","SB22","OMNI","7/9/07","18:00:00","Medium**","bit to lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 18:23:34",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC07"
51,83,2012,"Winter","CC1202NH","SB31","DIFAR","2/8/12","0:00:00","Medium","lots","1,2,3","No",NA,0,0,0,0,0,0,0,0,"starts 0:51:52",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC1202"
51,83,2008,"Summer","CC0808NH","SB23","OMNI","8/26/08","2:00:00","Medium","lots","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 2:23:29",3,"looks broken staticky; static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC0808"
51,83,2009,"Fall","CC0911NH","SB20","DIFAR","11/18/09","18:00:00","Medium","lots","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC0911"
51,83,2008,"Summer","CC0808NH","SB23","OMNI","8/26/08","0:00:00","Medium","lots","1,2,3,A,B","Yes","Blue whale",1,0,0,1,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC0808"
51,83,2008,"Summer","CC0808NH","SB23","OMNI","8/26/08","0:00:00","Medium","lots","1,2,3,A,B","Yes","Fin whale",1,0,0,1,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC0808"
51,83,2008,"Spring","CC0803J","SB21","OMNI","4/5/08","19:00:00","Medium","bit to lots","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","3000","98%",54,33.87842,-120.13258,"CC080"
51,83,2006,"Summer","CC0607","SB27","DIFAR","7/19/06","22:00:00","Medium","bit to lots","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,"starts 22:14:23",5,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC06"
51,83,2008,"Spring","CC0803J","SB21","OMNI","4/5/08","18:00:00","Medium","lots to tons","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,"starts 18:01:16",6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","3000","98%",54,33.87842,-120.13258,"CC080"
51,83,2010,"Summer","CC1008NH","SB39","DIFAR","8/12/10","1:00:00","High","bit","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC1008"
51,83,2007,"Summer","CC0707","SB22","OMNI","7/9/07","20:00:00","Poor","lots to tons","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 20:13:16",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC07"
51,83,2009,"Summer","CC0907MA","SB19","OMNI","7/22/09","17:00:00","Poor","lots to tons","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,"ends 17:39:00",4,"adhoc Humpback song","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC0907"
51,83,2010,"Summer","CC1008NH","SB39","DIFAR","8/11/10","22:00:00","Poor","lots to tons","1,2,3,B","Yes","Fin whale",0,0,0,1,0,0,0,0,"starts 22:23:05",5,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC1008"
51,83,2010,"Summer","CC1008NH","SB39","DIFAR","8/11/10","23:00:00","Medium","bit to tons","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,NA,7,"adhoc Fin 20Hz song","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC1008"
51,83,2008,"Summer","CC0808NH","SB23","OMNI","8/25/08","23:00:00","Poor","tons","1,2,3,A,B","Yes","Blue whale",1,0,0,1,0,0,0,0,"starts 23:25:31",4,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC0808"
51,83,2008,"Summer","CC0808NH","SB23","OMNI","8/25/08","23:00:00","Poor","tons","1,2,3,A,B","Yes","Fin whale",1,0,0,1,0,0,0,0,"starts 23:25:31",4,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",54,33.87842,-120.13258,"CC0808"
